Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-03-09,132.17,0.0,0.0,0.0,0.0,0.0
2016-03-10,131.48,0.0,0.0,0.0,0.0,0.0
2016-03-11,131.65,0.0,0.0,0.0,0.0,0.0
2016-03-14,131.6,0.0,0.0,0.0,0.0,0.0
2016-03-15,131.46,0.0,0.0,0.0,0.0,0.0
2016-03-16,131.47,131.42,131.42,131.41,10.0,0.0
2016-03-17,131.62,0.0,0.0,0.0,0.0,10.0
2016-03-18,131.66,131.72,131.75,131.72,3.0,10.0
2016-03-21,131.72,0.0,0.0,0.0,0.0,12.0
2016-03-22,131.71,0.0,0.0,0.0,0.0,12.0
2016-03-23,131.85,131.78,131.78,131.78,1.0,12.0
2016-03-24,131.77,0.0,0.0,0.0,0.0,13.0
2016-03-29,132.09,131.84,132.02,131.84,4.0,13.0
2016-03-30,131.97,132.0,132.0,132.0,2.0,13.0
2016-03-31,131.96,0.0,0.0,0.0,0.0,13.0
2016-04-01,131.97,0.0,0.0,0.0,0.0,13.0
2016-04-04,132.0,0.0,0.0,0.0,0.0,13.0
2016-04-05,132.23,0.0,0.0,0.0,5.0,13.0
2016-04-06,132.23,0.0,0.0,0.0,0.0,13.0
2016-04-07,132.41,132.26,132.26,132.26,1.0,13.0
2016-04-08,132.41,132.41,132.41,132.41,41.0,14.0
2016-04-11,132.41,132.43,132.43,132.33,54.0,48.0
2016-04-12,132.27,132.23,132.23,132.23,26.0,100.0
2016-04-13,132.32,132.23,132.26,132.23,1230.0,103.0
2016-04-14,132.21,132.16,132.16,132.16,1307.0,1298.0
2016-04-15,132.33,132.26,132.3,132.25,270.0,2582.0
2016-04-18,132.23,132.29,132.36,132.28,161.0,2778.0
2016-04-19,132.21,132.2,132.27,132.18,392.0,2936.0
2016-04-20,132.28,132.32,132.32,132.23,919.0,3321.0
2016-04-21,131.91,132.18,132.18,131.91,3549.0,3958.0
2016-04-22,132.0,131.93,131.99,131.93,438.0,7051.0
2016-04-25,131.92,132.13,132.13,131.88,688.0,7489.0
2016-04-26,131.74,131.92,131.92,131.69,345.0,8155.0
2016-04-27,131.81,131.77,131.8,131.73,1707.0,8495.0
2016-04-28,131.95,132.04,132.04,131.97,1424.0,8788.0
2016-04-29,131.68,131.96,131.96,131.71,5422.0,9762.0
2016-05-02,131.71,131.83,131.83,131.74,2123.0,15046.0
2016-05-03,132.06,131.77,132.06,131.77,1733.0,17113.0
2016-05-04,132.06,131.99,132.06,131.98,1393.0,18663.0
2016-05-05,132.22,132.12,132.31,132.12,432.0,19991.0
2016-05-06,132.31,0.0,0.0,0.0,2011.0,20074.0
2016-05-09,132.36,132.3,132.37,132.27,843.0,21901.0
2016-05-10,132.36,132.37,132.37,132.36,14425.0,22627.0
2016-05-11,132.38,132.38,132.4,132.34,4919.0,36331.0
2016-05-12,132.31,132.45,132.45,132.3,6979.0,36744.0
2016-05-13,132.34,132.33,132.37,132.29,2415.0,40663.0
2016-05-16,132.27,0.0,0.0,0.0,5049.0,42216.0
2016-05-17,132.34,132.22,132.33,132.2,8058.0,46863.0
2016-05-18,132.22,132.24,132.31,132.16,9984.0,53347.0
2016-05-19,132.19,132.13,132.18,132.1,4260.0,57575.0
2016-05-20,132.15,132.14,132.15,132.13,5205.0,56173.0
2016-05-23,132.13,132.25,132.29,132.1,6431.0,58977.0
2016-05-24,132.17,132.21,132.22,132.16,25227.0,63823.0
2016-05-25,132.26,132.16,132.28,132.1,31540.0,83994.0
2016-05-26,132.34,132.28,132.39,132.22,26150.0,101761.0
2016-05-27,132.33,132.37,132.41,132.32,34382.0,104087.0
2016-05-30,132.23,132.31,132.32,132.22,45725.0,116046.0
2016-05-31,132.27,132.28,132.35,132.14,161759.0,146569.0
2016-06-01,132.35,132.33,132.4,132.31,319256.0,248190.0
2016-06-02,132.36,132.34,132.42,132.19,480681.0,421459.0
2016-06-03,132.5,132.37,132.59,132.37,535865.0,662288.0
2016-06-06,132.49,132.58,132.58,132.47,861762.0,940117.0
2016-06-07,132.6,132.48,132.62,132.46,694429.0,1389089.0
2016-06-08,132.6,132.6,132.67,132.53,458980.0,1396126.0
2016-06-09,132.65,132.62,132.69,132.58,460240.0,1326399.0
2016-06-10,132.7,132.66,132.74,132.63,389984.0,1309985.0
2016-06-13,132.72,132.73,132.74,132.66,432490.0,1285704.0
2016-06-14,132.98,132.75,133.03,132.72,705528.0,1321311.0
2016-06-15,133.04,132.95,133.1,132.93,523037.0,1449211.0
2016-06-16,133.16,133.11,133.23,133.06,574441.0,1392952.0
2016-06-17,133.16,133.08,133.25,133.08,594299.0,1406485.0
2016-06-20,132.95,133.05,133.08,132.93,484584.0,1429903.0
2016-06-21,132.95,132.97,133.01,132.9,459562.0,1385640.0
2016-06-22,132.86,132.94,133.0,132.84,458135.0,1337364.0
2016-06-23,132.8,132.9,132.98,132.64,498268.0,1312736.0
2016-06-24,133.49,133.83,134.12,133.22,494341.0,1331521.0
2016-06-27,133.49,133.33,133.61,133.33,489008.0,1391247.0
2016-06-28,133.6,133.48,133.63,133.41,385067.0,1323956.0
2016-06-29,133.57,133.58,133.67,133.51,435799.0,1265429.0
2016-06-30,133.6,133.54,133.66,133.17,558656.0,1262080.0
2016-07-01,133.56,133.4,133.63,133.35,520823.0,1315444.0
2016-07-04,133.66,133.6,133.73,133.52,216604.0,1280330.0
2016-07-05,133.88,133.72,133.92,133.69,382227.0,1203574.0
2016-07-06,133.85,133.9,133.95,133.8,468894.0,1247448.0
2016-07-07,133.86,133.86,133.87,133.75,439533.0,1290178.0
2016-07-08,133.95,133.88,134.03,133.83,354350.0,1310431.0
2016-07-11,133.92,133.95,134.04,133.88,303633.0,1259601.0
2016-07-12,133.7,133.9,133.9,133.64,488022.0,1246076.0
2016-07-13,133.8,133.71,133.83,133.7,367186.0,1304125.0
2016-07-14,133.66,133.75,133.79,133.53,432870.0,1302338.0
2016-07-15,133.52,133.7,133.72,133.47,339434.0,1299536.0
2016-07-18,133.6,133.6,133.68,133.56,292032.0,1249671.0
2016-07-19,133.57,133.63,133.72,133.51,338847.0,1253530.0
2016-07-20,133.51,133.6,133.64,133.45,432204.0,1276688.0
2016-07-21,133.42,133.51,133.51,133.21,479951.0,1328531.0
2016-07-22,133.39,133.5,133.5,133.31,380489.0,1368018.0
2016-07-25,133.46,133.4,133.49,133.32,310860.0,1324593.0
2016-07-26,133.39,133.47,133.52,133.37,405324.0,1246836.0
2016-07-27,133.61,133.39,133.66,133.35,421695.0,1272460.0
2016-07-28,133.55,133.64,133.66,133.46,346538.0,1312803.0
2016-07-29,133.67,133.48,133.72,133.39,443972.0,1288088.0
2016-08-01,133.57,133.68,133.7,133.54,288142.0,1347145.0
2016-08-02,133.35,133.57,133.57,133.29,454113.0,1253174.0
2016-08-03,133.37,133.32,133.43,133.3,295256.0,1315320.0
2016-08-04,133.64,133.38,133.67,133.36,412430.0,1249633.0
2016-08-05,133.56,133.65,133.77,133.52,238134.0,1315217.0
2016-08-08,133.6,133.53,133.63,133.47,274742.0,1250478.0
2016-08-09,133.64,133.62,133.66,133.5,265947.0,1247239.0
2016-08-10,133.76,133.69,133.84,133.64,307704.0,1267618.0
2016-08-11,133.72,133.8,133.85,133.58,266363.0,1297999.0
2016-08-12,133.72,133.64,133.77,133.6,227186.0,1293734.0
2016-08-15,133.54,133.72,133.73,133.53,214488.0,1275167.0
2016-08-16,133.43,133.56,133.65,133.42,295341.0,1288266.0
2016-08-17,133.47,133.48,133.54,133.44,259951.0,1314800.0
2016-08-18,133.59,133.54,133.64,133.5,272614.0,1285624.0
2016-08-19,133.48,133.62,133.63,133.43,205359.0,1306036.0
2016-08-22,133.6,133.46,133.64,133.43,240601.0,1273720.0
2016-08-23,133.63,133.62,133.67,133.57,307842.0,1314240.0
2016-08-24,133.58,133.64,133.66,133.56,319547.0,1362208.0
2016-08-25,133.54,133.6,133.6,133.48,292809.0,1374646.0
2016-08-26,133.62,133.53,133.63,133.38,326114.0,1352376.0
2016-08-29,133.61,133.4,133.68,133.3,243430.0,1452551.0
2016-08-30,133.64,133.63,133.68,133.57,361398.0,1309112.0
2016-08-31,133.59,133.66,133.68,133.55,425657.0,1338003.0
2016-09-01,133.62,133.55,133.64,133.47,584283.0,1344762.0
2016-09-02,133.57,133.6,133.74,133.56,696268.0,1424007.0
2016-09-05,133.66,133.67,133.69,133.61,920530.0,1345662.0
2016-09-06,133.94,133.67,134.03,133.65,1034202.0,1399302.0
2016-09-07,134.06,134.0,134.14,133.96,344755.0,1072340.0
2016-09-08,134.03,134.12,134.13,133.98,34510.0,374762.0
